OBJECTID,CIVIC_ADDR,STREET_NM,WARD,DISTRICT,LATITUDE,LONGITUDE
36814,96 CHURCHILL ST 9606,CHURCHILL ST,6,,43.4558955680001,-80.547456198
36815,200 SHAKESPEARE DR 105,SHAKESPEARE DR,6,,43.4638931740001,-80.5428251019999
36816,154 ERB ST E 35,ERB ST E,7,Central,43.4682237110001,-80.513726129
36817,605 DAVENPORT RD 218,DAVENPORT RD,4,Lincoln,43.501980916,-80.528744268
36818,137 UNIVERSITY AVE W 512,UNIVERSITY AVE W,6,Central,43.4718469270001,-80.5341546179999
36819,90 CHURCHILL ST 9005,CHURCHILL ST,6,,43.456200988,-80.548539534
36820,601 SILVERBIRCH RD 4,SILVERBIRCH RD,3,Lakeshore,43.494171839,-80.5501664459999
36821,300 REGINA ST N 1702,REGINA ST N,6,Columbia,43.4779481790001,-80.5235502099999
36822,200 SHAKESPEARE DR 806,SHAKESPEARE DR,6,,43.4638976270001,-80.542825068
36823,416 KINGSCOURT DR 412,KINGSCOURT DR,4,Lincoln,43.4939774270001,-80.5245398339999
36824,168 WISSLER RD 109,WISSLER RD,4,Lincoln,43.5069880240001,-80.522484199
36825,627 SILVERBIRCH RD 18,SILVERBIRCH RD,3,Lakeshore,43.4946099060001,-80.5503682899999
36826,605 DAVENPORT RD 502,DAVENPORT RD,4,Lincoln,43.5019764740001,-80.5287402499999
36827,300 REGINA ST N 309,REGINA ST N,6,Columbia,43.477948156,-80.5235512249999
36828,79 WESTMOUNT RD N 3,WESTMOUNT RD N,7,Westmount,43.4624401460001,-80.539487289
36829,525 SUNNYDALE PL A,SUNNYDALE PL,3,Lakeshore,43.485348614,-80.549287207
36830,300 REGINA ST N 1504,REGINA ST N,6,Columbia,43.477948332,-80.523550934
36831,300 REGINA ST N 2 504,REGINA ST N,6,Columbia,43.4785739450001,-80.5234941149999
36832,630 KEATS WAY 39,KEATS WAY,1,Beechwood West,43.4563621290001,-80.5741019339999
36833,170 WISSLER RD 108,WISSLER RD,4,Lincoln,43.506523659,-80.523031358
36834,43 EZRA AVE 1,EZRA AVE,7,Central,43.471057972,-80.526645034
36835,350 LESTER ST 403,LESTER ST,6,Columbia,43.4777312200001,-80.537233712
36836,300 REGINA ST N 2 1409,REGINA ST N,6,Columbia,43.4785737980001,-80.523494888
36837,65 WESTMOUNT RD N 304,WESTMOUNT RD N,7,Westmount,43.461595216,-80.539483977
36838,145 LUCAN AVE 502,LUCAN AVE,7,Central,43.4622702820001,-80.512220268
36839,137 UNIVERSITY AVE W 1011,UNIVERSITY AVE W,6,Central,43.4718469270001,-80.5341546179999
36840,300 REGINA ST N 303,REGINA ST N,6,Columbia,43.4779478390001,-80.523550132
36841,166 WISSLER RD 202,WISSLER RD,4,Lincoln,43.5072987340001,-80.5232427139999
36842,25 WESTMOUNT RD N 305,WESTMOUNT RD N,7,Westmount,43.4603605980001,-80.538691319
36843,446 KINGSCOURT DR 310,KINGSCOURT DR,4,Lincoln,43.493362029,-80.5224936499999
36844,65 WESTMOUNT RD N 401,WESTMOUNT RD N,7,Westmount,43.4615930320001,-80.539481012
36845,300 REGINA ST N 2 1109,REGINA ST N,6,Columbia,43.4785737980001,-80.523494888
36846,449 HAZEL ST 10,HAZEL ST,6,Columbia,43.4852336690001,-80.537278928
36847,518 SUNNYDALE PL F,SUNNYDALE PL,3,Lakeshore,43.4863531140001,-80.5481088079999
36848,436 KINGSCOURT DR 2,KINGSCOURT DR,4,Lincoln,43.4938385730001,-80.5239483829999
36849,91 WESTMOUNT RD N 2,WESTMOUNT RD N,7,Westmount,43.4630560890001,-80.539873472
36850,605 DAVENPORT RD 206,DAVENPORT RD,4,Lincoln,43.501980899,-80.528740216
36851,602 SILVERBIRCH RD 3,SILVERBIRCH RD,3,Lakeshore,43.494479541,-80.549424351
36852,80 CHURCHILL ST 18,CHURCHILL ST,6,,43.455379329,-80.549269142
36853,137 UNIVERSITY AVE W 812,UNIVERSITY AVE W,6,Central,43.4718469270001,-80.5341546179999
36854,527 SUNNYDALE PL D,SUNNYDALE PL,3,Lakeshore,43.4854760480001,-80.548955072
36855,300 REGINA ST N 2 1002,REGINA ST N,6,Columbia,43.4785734930001,-80.5234950569999
36856,605 DAVENPORT RD 609,DAVENPORT RD,4,Lincoln,43.501980916,-80.528744268
36857,605 DAVENPORT RD 102,DAVENPORT RD,4,Lincoln,43.5019764740001,-80.5287402499999
36858,605 DAVENPORT RD 501,DAVENPORT RD,4,Lincoln,43.5019778700001,-80.528738835
36859,526 SUNNYDALE PL G,SUNNYDALE PL,3,Lakeshore,43.4863164750001,-80.547293635
36860,92 CHURCHILL ST 9214,CHURCHILL ST,6,,43.4559720240001,-80.548231474
36861,300 REGINA ST N 1003,REGINA ST N,6,Columbia,43.4779482280001,-80.523551106
36862,449 HAZEL ST 4,HAZEL ST,6,Columbia,43.48523175,-80.537278943
36863,300 REGINA ST N 2 1009,REGINA ST N,6,Columbia,43.478573485,-80.5234948
36864,416 KINGSCOURT DR 206,KINGSCOURT DR,4,Lincoln,43.493974902,-80.524538784
36865,500 GLENELM CRES 316,GLENELM CRES,3,Lakeshore,43.4921819160001,-80.5426776689999
36866,303 WESTCOURT PL 406,WESTCOURT PL,7,Westmount,43.4625465030001,-80.5416533439999
36867,303 WESTCOURT PL 102,WESTCOURT PL,7,Westmount,43.4625465030001,-80.5416533439999
36868,300 REGINA ST N 2 801,REGINA ST N,6,Columbia,43.4785729430001,-80.523494737
36869,555 CHABLIS DR 44,CHABLIS DR,2,Clair Hills,43.4493537920001,-80.573317042
36870,605 DAVENPORT RD 605,DAVENPORT RD,4,Lincoln,43.501979432,-80.528742253
36871,168 WISSLER RD 202,WISSLER RD,4,Lincoln,43.5069838270001,-80.5224784979999
36872,160 WISSLER RD 206,WISSLER RD,4,Lincoln,43.505741474,-80.523590605
36873,164 WISSLER RD 106,WISSLER RD,4,Lincoln,43.5065410460001,-80.523901047
36874,65 WESTMOUNT RD N 301,WESTMOUNT RD N,7,Westmount,43.4615930320001,-80.539481012
36875,516 SUNNYDALE PL C,SUNNYDALE PL,3,Lakeshore,43.4861930170001,-80.5485724389999
36876,605 DAVENPORT RD 511,DAVENPORT RD,4,Lincoln,43.5019823820001,-80.52874223
36877,144 LUCAN AVE 103,LUCAN AVE,7,Central,43.462556949,-80.511602985
36878,80 CHURCHILL ST 10,CHURCHILL ST,6,,43.455843031,-80.549231279
36879,137 UNIVERSITY AVE W 905,UNIVERSITY AVE W,6,Central,43.4718448900001,-80.534154633
36880,162 WISSLER RD 112,WISSLER RD,4,Lincoln,43.505833787,-80.524275331
36881,523 SUNNYDALE PL Q,SUNNYDALE PL,3,Lakeshore,43.485056849,-80.5496562819999
36882,154 ERB ST E 19,ERB ST E,7,Central,43.4682237110001,-80.513726129
36883,300 REGINA ST N 2 807,REGINA ST N,6,Columbia,43.4785732940001,-80.5234942979999
36884,166 WISSLER RD 103,WISSLER RD,4,Lincoln,43.507305634,-80.523247386
36885,525 SUNNYDALE PL B,SUNNYDALE PL,3,Lakeshore,43.4853012500001,-80.5492562379999
36886,137 UNIVERSITY AVE W 205,UNIVERSITY AVE W,6,Central,43.4718448900001,-80.534154633
36887,154 ERB ST E 14,ERB ST E,7,Central,43.4682227220001,-80.513724786
36888,300 REGINA ST N 1705,REGINA ST N,6,Columbia,43.47794822,-80.523550775
36889,500 GLENELM CRES 210,GLENELM CRES,3,Lakeshore,43.4921819160001,-80.5426776689999
36890,303 WESTCOURT PL 203,WESTCOURT PL,7,Westmount,43.462548686,-80.541656309
36891,137 UNIVERSITY AVE W 308,UNIVERSITY AVE W,6,Central,43.4718448900001,-80.534154633
36892,94 CHURCHILL ST 9407,CHURCHILL ST,6,,43.4557032720001,-80.5479007659999
36893,65 WESTMOUNT RD N 107,WESTMOUNT RD N,7,Westmount,43.46159956,-80.539483944
36894,300 REGINA ST N 2 1706,REGINA ST N,6,Columbia,43.478574135,-80.523494382
36895,300 REGINA ST N 1212,REGINA ST N,6,Columbia,43.47794786,-80.523550655
36896,155 LINCOLN RD 407,LINCOLN RD,5,Willowdale,43.4725425680001,-80.5102471129999
36897,162 WISSLER RD 411,WISSLER RD,4,Lincoln,43.5058372280001,-80.524275304
36898,300 REGINA ST N 808,REGINA ST N,6,Columbia,43.4779480120001,-80.523551074
36899,300 REGINA ST N 2 601,REGINA ST N,6,Columbia,43.4785729430001,-80.523494737
36900,145 LUCAN AVE 209,LUCAN AVE,7,Central,43.4622721480001,-80.512220253
36901,164 WISSLER RD 403,WISSLER RD,4,Lincoln,43.5065376060001,-80.523901074
36902,65 WESTMOUNT RD N 308,WESTMOUNT RD N,7,Westmount,43.461595204,-80.539480996
36903,685 MEADOWSWEET AVE,MEADOWSWEET AVE,2,,43.47107629,-80.604442836
36904,511 SUNNYDALE PL A,SUNNYDALE PL,3,Lakeshore,43.485831466,-80.5500859759999
36905,200 SHAKESPEARE DR 301,SHAKESPEARE DR,6,,43.4638954000001,-80.5428250849999
36906,160 WISSLER RD 107,WISSLER RD,4,Lincoln,43.505744915,-80.523590578
36907,170 WISSLER RD 405,WISSLER RD,4,Lincoln,43.506520198,-80.5230266569999
36908,162 WISSLER RD 205,WISSLER RD,4,Lincoln,43.505833787,-80.524275331
36909,300 REGINA ST N 2 1704,REGINA ST N,6,Columbia,43.4785739450001,-80.5234941149999
36910,170 WISSLER RD 412,WISSLER RD,4,Lincoln,43.506520198,-80.5230266569999
36911,230 WESTCOURT PL,WESTCOURT PL,7,Westmount,43.46240615,-80.53979914
36912,605 DAVENPORT RD 513,DAVENPORT RD,4,Lincoln,43.5019809070001,-80.528742242
36913,446 KINGSCOURT DR 309,KINGSCOURT DR,4,Lincoln,43.493328585,-80.5225930399999
36914,65 WESTMOUNT RD N 702,WESTMOUNT RD N,7,Westmount,43.4615930320001,-80.539481012
36915,416 KINGSCOURT DR 404,KINGSCOURT DR,4,Lincoln,43.4939774090001,-80.524535478
36916,170 WISSLER RD 303,WISSLER RD,4,Lincoln,43.506516757,-80.5230266839999
36917,514 SUNNYDALE PL G,SUNNYDALE PL,3,Lakeshore,43.48739533,-80.548479297
36918,300 REGINA ST N 1706,REGINA ST N,6,Columbia,43.477948493,-80.523550719
36919,19 EZRA AVE 4,EZRA AVE,7,Central,43.471703733,-80.525074444
36920,204 WESTCOURT PL,WESTCOURT PL,7,Westmount,43.4629963100001,-80.5406929649999
36921,91 WESTMOUNT RD N 1,WESTMOUNT RD N,7,Westmount,43.4630560890001,-80.539873472
36922,145 LUCAN AVE 101,LUCAN AVE,7,Central,43.4622665380001,-80.512217736
36923,300 REGINA ST N 2 1705,REGINA ST N,6,Columbia,43.478573861,-80.5234944379999
36924,300 REGINA ST N 2 701,REGINA ST N,6,Columbia,43.4785731690001,-80.5234940999999
36925,137 UNIVERSITY AVE W 611,UNIVERSITY AVE W,6,Central,43.4718469270001,-80.5341546179999
36926,528 SUNNYDALE PL D,SUNNYDALE PL,3,Lakeshore,43.485827768,-80.5475027479999
36927,300 REGINA ST N 506,REGINA ST N,6,Columbia,43.477948493,-80.523550719
36928,722 GLEN FORREST BLVD 4,GLEN FORREST BLVD,3,Lakeshore,43.4937330430001,-80.5487651779999
36929,271 WESTCOURT PL 107,WESTCOURT PL,7,Westmount,43.4614245010001,-80.5411506519999
36930,693 MEADOWSWEET AVE,MEADOWSWEET AVE,2,,43.4705662200001,-80.603859702
36931,25 WESTMOUNT RD N 201,WESTMOUNT RD N,7,Westmount,43.4603605980001,-80.538691319
36932,605 DAVENPORT RD 316,DAVENPORT RD,4,Lincoln,43.5019823820001,-80.52874223
36933,605 DAVENPORT RD 413,DAVENPORT RD,4,Lincoln,43.5019823820001,-80.52874223
36934,608 SILVERBIRCH RD 4,SILVERBIRCH RD,3,Lakeshore,43.4948013900001,-80.549566624
36935,200 SHAKESPEARE DR 1002,SHAKESPEARE DR,6,,43.4638954000001,-80.5428250849999
36936,166 WISSLER RD 212,WISSLER RD,4,Lincoln,43.507305634,-80.523247386
36937,65 WESTMOUNT RD N 703,WESTMOUNT RD N,7,Westmount,43.4615930320001,-80.539481012
36938,155 LINCOLN RD 106,LINCOLN RD,5,Willowdale,43.4725452530001,-80.51024893
36939,170 WISSLER RD 111,WISSLER RD,4,Lincoln,43.506520198,-80.5230266569999
36940,446 KINGSCOURT DR 308,KINGSCOURT DR,4,Lincoln,43.493399642,-80.5225137209999
36941,83 WESTMOUNT RD N 3,WESTMOUNT RD N,7,Westmount,43.4626795180001,-80.5395781189999
36942,605 DAVENPORT RD 308,DAVENPORT RD,4,Lincoln,43.5019823820001,-80.52874223
36943,456 KINGSCOURT DR 43,KINGSCOURT DR,4,Lincoln,43.493080966,-80.521204836
36944,137 UNIVERSITY AVE W 101,UNIVERSITY AVE W,6,Central,43.471840806,-80.534151868
36945,605 DAVENPORT RD 412,DAVENPORT RD,4,Lincoln,43.501980916,-80.528744268
36946,25 BRICKER AVE 6,BRICKER AVE,7,Central,43.472360468,-80.5260562139999
36947,154 ERB ST E 21,ERB ST E,7,Central,43.4682237110001,-80.513726129
36948,137 UNIVERSITY AVE W 102,UNIVERSITY AVE W,6,Central,43.471840806,-80.534151868
36949,200 SHAKESPEARE DR 108,SHAKESPEARE DR,6,,43.4638954120001,-80.542828143
36950,65 WESTMOUNT RD N 510,WESTMOUNT RD N,7,Westmount,43.461597388,-80.539483961
36951,500 GLENELM CRES 211,GLENELM CRES,3,Lakeshore,43.4921819160001,-80.5426776689999
36952,300 REGINA ST N 2 1508,REGINA ST N,6,Columbia,43.4785736540001,-80.523494737
36953,164 WISSLER RD 209,WISSLER RD,4,Lincoln,43.5065445070001,-80.5239057479999
36954,300 REGINA ST N 2 1606,REGINA ST N,6,Columbia,43.478573634,-80.523494493
36955,300 REGINA ST N 2 512,REGINA ST N,6,Columbia,43.478573436,-80.523494318
36956,271 WESTCOURT PL 208,WESTCOURT PL,7,Westmount,43.4617137770001,-80.541440816
36957,500 GLENELM CRES 305,GLENELM CRES,3,Lakeshore,43.4921790650001,-80.542673797
36958,622 SILVERBIRCH RD 2,SILVERBIRCH RD,3,Lakeshore,43.495154369,-80.550505255
36959,65 WESTMOUNT RD N 406,WESTMOUNT RD N,7,Westmount,43.461597388,-80.539483961
36960,303 WESTCOURT PL 507,WESTCOURT PL,7,Westmount,43.4625465030001,-80.5416533439999
36961,436 KINGSCOURT DR 12,KINGSCOURT DR,4,Lincoln,43.4931385360001,-80.5237462539999
36962,25 WESTMOUNT RD N 1002,WESTMOUNT RD N,7,Westmount,43.4603627820001,-80.538694284
36963,507 SUNNYDALE PL B,SUNNYDALE PL,3,Lakeshore,43.4858877790001,-80.550380579
36964,446 KINGSCOURT DR 315,KINGSCOURT DR,4,Lincoln,43.493221313,-80.522501657
36965,711 MEADOWSWEET AVE,MEADOWSWEET AVE,2,,43.4693591180001,-80.6025724849999
36966,33 EZRA AVE 14,EZRA AVE,7,Central,43.4715182640001,-80.5257124669999
36967,182 WESTCOURT PL,WESTCOURT PL,7,Westmount,43.4631816190001,-80.541443952
36968,630 KEATS WAY 7,KEATS WAY,1,Beechwood West,43.456313806,-80.5728892669999
36969,333 LESTER ST 304,LESTER ST,6,Columbia,43.4769986000001,-80.537423398
36970,25 BRICKER AVE 10,BRICKER AVE,7,Central,43.4723611900001,-80.526057195
36971,237 AUBURN DR 801,AUBURN DR,5,Lexington,43.488836242,-80.4907092239999
36972,500 GLENELM CRES 116,GLENELM CRES,3,Lakeshore,43.4921819160001,-80.5426776689999
36973,144 LUCAN AVE 305,LUCAN AVE,7,Central,43.46256257,-80.511608065
36974,137 UNIVERSITY AVE W 506,UNIVERSITY AVE W,6,Central,43.4718448900001,-80.534154633
36975,300 REGINA ST N 404,REGINA ST N,6,Columbia,43.477948332,-80.523550934
36976,524 SUNNYDALE PL D,SUNNYDALE PL,3,Lakeshore,43.486211946,-80.547862073
36977,65 WESTMOUNT RD N 303,WESTMOUNT RD N,7,Westmount,43.4615930320001,-80.539481012
36978,605 DAVENPORT RD 224,DAVENPORT RD,4,Lincoln,43.5019764740001,-80.5287402499999
36979,137 UNIVERSITY AVE W 705,UNIVERSITY AVE W,6,Central,43.4718448900001,-80.534154633
36980,518 SUNNYDALE PL B,SUNNYDALE PL,3,Lakeshore,43.4864721800001,-80.548319724
36981,605 DAVENPORT RD 523,DAVENPORT RD,4,Lincoln,43.5019778700001,-80.528738835
36982,650 SILVERBIRCH RD 4,SILVERBIRCH RD,3,Lakeshore,43.49422545,-80.551936825
36983,722 GLEN FORREST BLVD 7,GLEN FORREST BLVD,3,Lakeshore,43.493733036,-80.548763346
36984,605 DAVENPORT RD 510,DAVENPORT RD,4,Lincoln,43.5019823820001,-80.52874223
36985,25 WESTMOUNT RD N 302,WESTMOUNT RD N,7,Westmount,43.4603627820001,-80.538694284
36986,416 KINGSCOURT DR 512,KINGSCOURT DR,4,Lincoln,43.493983825,-80.524552855
36987,300 REGINA ST N 2 106,REGINA ST N,6,Columbia,43.478574135,-80.523494382
36988,168 WISSLER RD 402,WISSLER RD,4,Lincoln,43.5069838270001,-80.5224784979999
36989,65 WESTMOUNT RD N 302,WESTMOUNT RD N,7,Westmount,43.4615930320001,-80.539481012
36990,555 CHABLIS DR 43,CHABLIS DR,2,Clair Hills,43.449355837,-80.573236568
36991,605 DAVENPORT RD 307,DAVENPORT RD,4,Lincoln,43.5019809070001,-80.528742242
36992,300 REGINA ST N 609,REGINA ST N,6,Columbia,43.477947843,-80.523551137
36993,300 REGINA ST N 1608,REGINA ST N,6,Columbia,43.4779480120001,-80.523551074
36994,164 WISSLER RD 408,WISSLER RD,4,Lincoln,43.506544488,-80.52390102
36995,25 WESTMOUNT RD N 206,WESTMOUNT RD N,7,Westmount,43.4603627820001,-80.538694284
36996,137 UNIVERSITY AVE W 1001,UNIVERSITY AVE W,6,Central,43.471840806,-80.534151868
36997,443 HAZEL ST 10,HAZEL ST,6,Columbia,43.484910863,-80.5369690329999
36998,555 CHABLIS DR 42,CHABLIS DR,2,Clair Hills,43.4493507990001,-80.5731432699999
36999,162 WISSLER RD 304,WISSLER RD,4,Lincoln,43.505833787,-80.524275331
37000,200 SHAKESPEARE DR 205,SHAKESPEARE DR,6,,43.4638931740001,-80.5428251019999
37001,168 WISSLER RD 308,WISSLER RD,4,Lincoln,43.5069880240001,-80.522484199
37002,300 REGINA ST N 2 111,REGINA ST N,6,Columbia,43.478573881,-80.52349434
37003,137 UNIVERSITY AVE W 908,UNIVERSITY AVE W,6,Central,43.4718448900001,-80.534154633
37004,303 WESTCOURT PL 308,WESTCOURT PL,7,Westmount,43.4625465140001,-80.541656326
37005,162 WISSLER RD 405,WISSLER RD,4,Lincoln,43.505833787,-80.524275331
37006,164 WISSLER RD 302,WISSLER RD,4,Lincoln,43.506534146,-80.5238963739999
37007,690 MEADOWSWEET AVE,MEADOWSWEET AVE,2,,43.4705005540001,-80.604594922
37008,605 DAVENPORT RD 301,DAVENPORT RD,4,Lincoln,43.5019764740001,-80.5287402499999
37009,300 REGINA ST N 1602,REGINA ST N,6,Columbia,43.4779478510001,-80.523551394
37010,702 MEADOWSWEET AVE,MEADOWSWEET AVE,2,,43.469701914,-80.603752739
37011,25 WESTMOUNT RD N 301,WESTMOUNT RD N,7,Westmount,43.4603627820001,-80.538694284
37012,154 WESTCOURT PL,WESTCOURT PL,7,Westmount,43.4632276900001,-80.540630365
37013,74 CHURCHILL ST 4,CHURCHILL ST,6,,43.4555221050001,-80.549711214
37014,605 DAVENPORT RD 604,DAVENPORT RD,4,Lincoln,43.501979432,-80.528742253
37015,80 CHURCHILL ST 17,CHURCHILL ST,6,,43.4553497750001,-80.5493252909999
37016,137 UNIVERSITY AVE W 201,UNIVERSITY AVE W,6,Central,43.471840806,-80.534151868
37017,555 CHABLIS DR 5,CHABLIS DR,2,Clair Hills,43.449178353,-80.5740585029999
37018,300 REGINA ST N 701,REGINA ST N,6,Columbia,43.477947527,-80.523550437
37019,74 CHURCHILL ST 8,CHURCHILL ST,6,,43.4552390260001,-80.5494551789999
37020,300 REGINA ST N 1106,REGINA ST N,6,Columbia,43.477948493,-80.523550719
37021,500 GLENELM CRES 104,GLENELM CRES,3,Lakeshore,43.4921781200001,-80.5426738039999
37022,200 SHAKESPEARE DR 305,SHAKESPEARE DR,6,,43.4638931740001,-80.5428251019999
37023,694 MEADOWSWEET AVE,MEADOWSWEET AVE,2,,43.4702673090001,-80.604316389
37024,446 KINGSCOURT DR 201,KINGSCOURT DR,4,Lincoln,43.493402201,-80.5229896719999
37025,65 WESTMOUNT RD N 906,WESTMOUNT RD N,7,Westmount,43.461597388,-80.539483961
37026,170 WISSLER RD 410,WISSLER RD,4,Lincoln,43.5065236390001,-80.5230266299999
37027,436 KINGSCOURT DR 15,KINGSCOURT DR,4,Lincoln,43.493115683,-80.523472493
37028,271 WESTCOURT PL 105,WESTCOURT PL,7,Westmount,43.4613729920001,-80.541113208
37029,155 LINCOLN RD 105,LINCOLN RD,5,Willowdale,43.4725439150001,-80.510248941
37030,237 AUBURN DR 308,AUBURN DR,5,Lexington,43.4888362340001,-80.490707618
37031,446 KINGSCOURT DR 205,KINGSCOURT DR,4,Lincoln,43.493411576,-80.522807627
37032,65 WESTMOUNT RD N 305,WESTMOUNT RD N,7,Westmount,43.461595216,-80.539483977
37033,271 WESTCOURT PL 109,WESTCOURT PL,7,Westmount,43.4614747370001,-80.5411829459999
37034,526 SUNNYDALE PL C,SUNNYDALE PL,3,Lakeshore,43.486479167,-80.5474865739999
37035,162 WISSLER RD 310,WISSLER RD,4,Lincoln,43.5058372280001,-80.524275304
37036,437 HAZEL ST 15,HAZEL ST,6,Columbia,43.4845662980001,-80.536562284
37037,500 GLENELM CRES 306,GLENELM CRES,3,Lakeshore,43.492180015,-80.542675087
37038,194 WESTCOURT PL,WESTCOURT PL,7,Westmount,43.463064349,-80.541073804
37039,168 WISSLER RD 101,WISSLER RD,4,Lincoln,43.50697963,-80.522472798
37040,162 WISSLER RD 312,WISSLER RD,4,Lincoln,43.505833787,-80.524275331
37041,300 REGINA ST N 1712,REGINA ST N,6,Columbia,43.477947794,-80.523550655
37042,510 SUNNYDALE PL A,SUNNYDALE PL,3,Lakeshore,43.487100835,-80.549329641
37043,646 SILVERBIRCH RD 8,SILVERBIRCH RD,3,Lakeshore,43.494515623,-80.551821144
37044,300 REGINA ST N 2 402,REGINA ST N,6,Columbia,43.4785734930001,-80.5234950569999
37045,170 WISSLER RD 103,WISSLER RD,4,Lincoln,43.506520198,-80.5230266569999
37046,65 WESTMOUNT RD N 711,WESTMOUNT RD N,7,Westmount,43.461597388,-80.539483961
37047,25 BRICKER AVE 2,BRICKER AVE,7,Central,43.4723599340001,-80.526057228
37048,300 REGINA ST N 1501,REGINA ST N,6,Columbia,43.4779473020001,-80.5235510749999
37049,605 DAVENPORT RD 107,DAVENPORT RD,4,Lincoln,43.501980899,-80.528740216
37050,80 CHURCHILL ST 3,CHURCHILL ST,6,,43.455881038,-80.5497300609999
37051,605 DAVENPORT RD 608,DAVENPORT RD,4,Lincoln,43.5019823820001,-80.52874223
37052,137 UNIVERSITY AVE W 1007,UNIVERSITY AVE W,6,Central,43.4718448900001,-80.534154633
37053,25 WESTMOUNT RD N 1701,WESTMOUNT RD N,7,Westmount,43.4603627820001,-80.538694284
37054,300 REGINA ST N 2 1005,REGINA ST N,6,Columbia,43.4785734450001,-80.52349443
37055,300 REGINA ST N 2 1210,REGINA ST N,6,Columbia,43.4785736750001,-80.523495005
37056,155 LINCOLN RD 604,LINCOLN RD,5,Willowdale,43.4725425760001,-80.510248952
37057,200 SHAKESPEARE DR 1006,SHAKESPEARE DR,6,,43.4638976270001,-80.542825068
37058,605 DAVENPORT RD 621,DAVENPORT RD,4,Lincoln,43.5019809070001,-80.528742242
37059,25 WESTMOUNT RD N 1505,WESTMOUNT RD N,7,Westmount,43.4603605980001,-80.538691319
37060,186 WESTCOURT PL,WESTCOURT PL,7,Westmount,43.4630957570001,-80.541474336
37061,605 DAVENPORT RD 201,DAVENPORT RD,4,Lincoln,43.5019809070001,-80.528742242
37062,80 CHURCHILL ST 25,CHURCHILL ST,6,,43.4554972820001,-80.548582056
37063,300 REGINA ST N 2 212,REGINA ST N,6,Columbia,43.4785735020001,-80.523494317
37064,500 GLENELM CRES 309,GLENELM CRES,3,Lakeshore,43.492181911,-80.542676372
37065,416 KINGSCOURT DR 408,KINGSCOURT DR,4,Lincoln,43.4939743100001,-80.52455293
37066,170 WISSLER RD 105,WISSLER RD,4,Lincoln,43.506520198,-80.5230266569999
37067,446 KINGSCOURT DR 103,KINGSCOURT DR,4,Lincoln,43.493396718,-80.523165063
37068,162 WISSLER RD 201,WISSLER RD,4,Lincoln,43.505833787,-80.524275331
37069,300 REGINA ST N 1803,REGINA ST N,6,Columbia,43.4779478390001,-80.523550132
37070,90 CHURCHILL ST 9013,CHURCHILL ST,6,,43.4562047250001,-80.548427647
37071,160 WISSLER RD 301,WISSLER RD,4,Lincoln,43.505741474,-80.523590605
37072,523 SUNNYDALE PL E,SUNNYDALE PL,3,Lakeshore,43.485193231,-80.5495411699999
37073,300 REGINA ST N 2 1209,REGINA ST N,6,Columbia,43.478573485,-80.5234948
37074,300 REGINA ST N 1402,REGINA ST N,6,Columbia,43.4779481790001,-80.5235502099999
37075,630 KEATS WAY 8,KEATS WAY,1,Beechwood West,43.456367293,-80.5729333319999
37076,160 WISSLER RD 108,WISSLER RD,4,Lincoln,43.5057449350001,-80.5235953059999
37077,87 WESTMOUNT RD N 3,WESTMOUNT RD N,7,Westmount,43.4628762450001,-80.539727178
37078,521 SUNNYDALE PL A,SUNNYDALE PL,3,Lakeshore,43.485501216,-80.5495679649999
37079,91 WESTMOUNT RD N 3,WESTMOUNT RD N,7,Westmount,43.4630560890001,-80.539873472
37080,144 LUCAN AVE 208,LUCAN AVE,7,Central,43.4625606920001,-80.511605518
37081,350 LESTER ST 501,LESTER ST,6,Columbia,43.4777320420001,-80.5372337049999
37082,605 DAVENPORT RD 509,DAVENPORT RD,4,Lincoln,43.5019809070001,-80.528742242
37083,689 MEADOWSWEET AVE,MEADOWSWEET AVE,2,,43.4708048270001,-80.604155713
37084,630 KEATS WAY 41,KEATS WAY,1,Beechwood West,43.456333617,-80.573605428
37085,692 MEADOWSWEET AVE,MEADOWSWEET AVE,2,,43.470387069,-80.6044400279999
37086,509 SUNNYDALE PL B,SUNNYDALE PL,3,Lakeshore,43.4861306550001,-80.550135584
37087,200 SHAKESPEARE DR 501,SHAKESPEARE DR,6,,43.4638954000001,-80.5428250849999
37088,300 REGINA ST N 1810,REGINA ST N,6,Columbia,43.4779482390001,-80.5235507049999
37089,137 UNIVERSITY AVE W 501,UNIVERSITY AVE W,6,Central,43.471840806,-80.534151868
37090,65 WESTMOUNT RD N 606,WESTMOUNT RD N,7,Westmount,43.461597388,-80.539483961
37091,555 CHABLIS DR 8,CHABLIS DR,2,Clair Hills,43.449000153,-80.574059754
37092,300 REGINA ST N 1808,REGINA ST N,6,Columbia,43.477948242,-80.5235515109999
37093,595 SILVERBIRCH RD 4,SILVERBIRCH RD,3,Lakeshore,43.493888102,-80.549884716
37094,300 REGINA ST N 803,REGINA ST N,6,Columbia,43.4779482280001,-80.523551106
37095,237 AUBURN DR 306,AUBURN DR,5,Lexington,43.4888374120001,-80.490709215
37096,166 WISSLER RD 303,WISSLER RD,4,Lincoln,43.507302194,-80.523247413
37097,446 KINGSCOURT DR 207,KINGSCOURT DR,4,Lincoln,43.493437799,-80.522704893
37098,605 DAVENPORT RD 420,DAVENPORT RD,4,Lincoln,43.501980916,-80.528744268
37099,198 WESTCOURT PL,WESTCOURT PL,7,Westmount,43.4630296560001,-80.5408842859999
